ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Goodwill,Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),Budget sources and other funds,MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Convertible bonds (Bn. VND)
CTD,2022,4,17465279897901,1064440156074,1780172665313,11231357772007,2837856762717,551452541790,1499519759112,0.0,560040400541,37580763475.0,311021236765.0,,162542517770,18964799657013,10750837399768,10224312634773,526524764995,8213962257245,8213962257245,,336087635969,,537516101,18964799657013,596908711504,432045000000.0,2908572998229,0.0,4667193310873.0,788308000000,788308000000,524113095361,2042366903345,553076670059,0.0,97818152558,301605477459.0,380464324460.0,380464324460,
CTD,2022,3,16645580798822,415979827036,2221012759395,10309841383593,3197022485237,501724343561,1111107363914,0.0,573068481066,38130830239.0,318402673707.0,,158871449662,17756688162736,9561593202371,9034316460294,527276742077,8195094960365,8195094960365,,317207406060,,550449130,17756688162736,740202263382,649595805158.0,3219890982313,0.0,4667193310873.0,792550000000,792550000000,524805178693,2295969972058,938910259435,0.0,59985663130,301605477459.0,0.0,0,
CTD,2022,2,15470586687377,913484130428,2784460086136,9230696983608,2111733067812,430212419393,1084991696196,0.0,543303265295,38680897003.0,323759676227.0,,111037000400,16555578383573,8356968572645,7829004665986,527963906659,8198609810928,8198609810928,,320744087965,,528617788,16555578383573,501863097171,595730724866.0,2134601564888,0.0,4667193310873.0,792550000000,792550000000,525497262025,1892525802343,788564591117,0.0,31695908928,301605477459.0,0.0,0,
CTD,2022,1,14094078335650,528629539181,3097183824873,8438206322238,1640020869596,390037779762,1213915122269,0.0,548904174751,39223066536.0,329619670139.0,,65111038761,15307993457919,7031160581881,6530256665817,500903916064,8276832876038,8276832876038,,344604056735,,54891714128,15307993457919,359952570441,552630724866.0,1666975751976,0.0,4667193310873.0,792550000000,792550000000,498577972012,1731730830461,135337388231,0.0,33822974228,301605477459.0,0.0,0,
CTD,2021,4,13519392209917,884710498842,2400688059709,8326790439130,1558213118149,348990094087,1173552857857,0.0,531147896594,40740812856.0,334844039939.0,,81607631725,14692945067774,6445200740915,6442656970114,2543770801,8247744326859,8247744326859,,315559029735,,54848191949,14692945067774,270481127740,520000000000.0,1586418728667,0.0,4667193310873.0,792550000000,792550000000,0,1189518045053,1724213630,0.0,38175300852,301605477459.0,0.0,0,
CTD,2021,3,11815545069525,1225020261016,1765237488479,6875282718479,1623185425461,326819176090,1195828470385,0.0,547769686724,41008430092.0,343073201066.0,,101348389759,13011373539910,4700327483554,4642959298036,57368185518,8311046056356,8311046056356,,378893877285,,54815073896,13011373539910,227614847105,719410632924.0,1645942280275,0.0,4667193310873.0,792550000000,792550000000,0,497869416040,0,0.0,65389665537,301605477459.0,0.0,0,
CTD,2021,2,12424907111587,652103578595,3015470750000,6962967075851,1473754166627,320611540514,1205020917589,0.0,559494181225,41662010450.0,352745708385.0,,89192757149,13629928029176,5284256172593,5279152121671,5104050922,8345671856583,8345671856583,,390295967207,,54277058201,13629928029176,170776722946,20000000000.0,1494872685012,0.0,4667193310873.0,792550000000,792550000000,0,420593668644,0,0.0,63580560399,301605477459.0,0.0,0,
CTD,2021,1,11844830242849,637944264155,2613250000000,7010374180025,1240143759525,343118039144,1236941950617,0.0,582659721107,42315590809.0,360333714275.0,,89484466951,13081772193466,4706705463100,4701455557178,5249905922,8375066730366,8375066730366,,419703220298,,54264678893,13081772193466,124042786438,20000000000.0,1275616719756,0.0,4667193310873.0,792550000000,792550000000,0,243915924393,0,0.0,74805035434,301605477459.0,0.0,0,
CTD,2020,4,12926699976137,1396764826755,1850960000000,7841166614482,1492037630688,345770904212,1276817766616,0.0,605054582209,46847830834.0,365159081871.0,,98248717152,14203517742753,5675695691074,5644523677586,31172013488,8527822051679,8527822051679,,494380104769,,54234743300,14203517742753,150550717848,262836821544.0,1513584097564,0.0,4667193310873.0,792550000000,792550000000,0,379692174529,0,0.0,98248717152,301605477459.0,0.0,0,
CTD,2020,3,12762652624284,362957520510,3194360000000,7453845350931,1457803155202,293686597641,1293364882975,0.0,628857268148,47536712442.0,343582469521.0,,112035690314,14056017507259,5546132823761,5498138170262,47994653499,8509884683498,8509884683498,,400371413758,,54204322481,14056017507259,414561356963,0.0,1457803155202,0.0,4667193310873.0,792550000000,792550000000,0,504648013328,0,0.0,112035690314,272160000000.0,0.0,0,
CTD,2020,2,13648292412469,225702665430,3455990000000,8517922669753,1227587035514,221090041772,1348795637048,0.0,653584256834,48225594049.0,350094461107.0,,135775485758,14997088049517,6575885248336,6527617071132,48268177204,8421202801181,8421202801181,,311719684235,,54174169687,14997088049517,396228388936,0.0,1227587035514,0.0,4667193310873.0,792550000000,792550000000,0,595297818375,0,0.0,135775485758,272160000000.0,0.0,0,
CTD,2020,1,13441346806981,447905261655,3311150000000,7905074059102,1486960681514,290256804710,1427272134075,0.0,677862666225,48914475657.0,394357521244.0,,145021631649,14868618941056,6275635925136,6268743128466,6892796670,8592983015920,8592983015920,,1152427138759,,54109280653,14868618941056,410436015601,0.0,1486960681514,0.0,3998330960122.0,792550000000,792550000000,0,827255940266,0,0.0,143373446275,0.0,0.0,0,
CTD,2019,4,14727405324722,800791418362,3241650000000,8797679575624,1626319466015,260964864721,1471429330005,0.0,704482424910,49603357264.0,394287974564.0,,161939733967,16198834654727,7729313976168,7710283750131,19030226037,8469520678559,8469520678559,,1029019001156,,54055080895,16198834654727,397567198072,0.0,1626319466015,0.0,3998330960122.0,792550000000,792550000000,0,720914499291,0,0.0,161939733967,0.0,0.0,0,
CTD,2019,3,13393155679969,963048150250,3012198000000,7672251323471,1515655627199,230002579049,1594301925661,0.0,894011181269,50292238872.0,407620043264.0,,239064029640,14987457605630,6761426914834,6752408438332,9018476502,8226030690796,8226030690796,,795767399510,,43816694778,14987457605630,822891561858,0.0,1515655627199,0.0,3998330960122.0,792550000000,792550000000,0,858264575110,0,0.0,237165188975,0.0,0.0,0,
CTD,2019,2,14117402048913,750284929448,3665561000000,7814726221800,1411386012360,475443885305,1480717600095,0.0,754761326165,50981120479.0,401738381547.0,,270837363548,15598119649008,7577320640165,7568124674663,9195965502,8020799008843,8020799008843,,630486812335,,0,15598119649008,732321140481,0.0,1411386012360,0.0,3998330960122.0,792550000000,792550000000,0,789043605137,0,0.0,268965501651,0.0,0.0,0,
CTD,2019,1,13541501079659,596751116728,3873058000000,7073304564827,1541867122419,456520275685,1520328779574,0.0,748369275669,51670002087.0,411436242209.0,,306847443509,15061829859233,6860189434561,6850993469059,9195965502,8201640424672,8201640424672,,1793093228164,,0,15061829859233,601261420622,0.0,1541867122419,0.0,3016565960122.0,792550000000,792550000000,0,839143658859,0,0.0,304876749559,0.0,0.0,0,
CTD,2018,4,15323459276998,552833230980,3907058000000,9053952559022,1443523976605,366091510391,1499602669344,0.0,743708162486,52358883694.0,350744031635.0,,351785763029,16823061946342,8860568747448,8851372781946,9195965502,7962493198894,7962493198894,,1604291002386,,0,16823061946342,408522628085,0.0,1443523976605,0.0,3016565960122.0,783550000000,783550000000,0,671428472219,0,0.0,348602442291,0.0,0.0,0,
CTD,2018,3,13720623216741,960031995428,4016930000000,7006937568368,1433901162556,302822490389,1383323383834,0.0,766006129767,53047765302.0,326646884560.0,,237453904205,15103946600575,7022436775220,7011524466383,10912308837,8081509825355,8081509825355,,1285490149848,,0,15103946600575,284787978225,0.0,1433901162556,0.0,3016565960122.0,783550000000,783550000000,0,383761322489,0,0.0,233437346972,0.0,0.0,0,
CTD,2018,2,13910669211337,586652101519,4134627000000,6980040764275,1907491573730,301857771813,1414837862856,0.0,733249704846,53736646909.0,318115357407.0,,301080536194,15325507074193,7717432516977,7706520208140,10912308837,7608074557216,7608074557216,,812054881709,,0,15325507074193,379368267760,0.0,1907491573730,0.0,3016565960122.0,783550000000,783550000000,0,902263037280,0,0.0,298076036421,0.0,0.0,0,
CTD,2018,1,12900867360663,1286980221440,3848127000000,5151021562068,2286610289812,328128287343,1576455098791,0.0,756394142687,54425528517.0,429768087719.0,,335626539868,14477322459454,6807138520459,6796226211622,10912308837,7670183938995,7670183938995,,2031741553683,,0,14477322459454,321401429581,0.0,2286610289812,0.0,1858988669927.0,783550000000,783550000000,0,1324412274459,0,0.0,332923997232,0.0,0.0,0,
CTD,2017,4,14464271122407,3311114590570,2478527000000,6480158420709,1873811750026,320659361102,1549553566742,0.0,767485125209,50050508279.0,377204788931.0,,354741044323,16013824689149,8707136840530,8696224531693,10912308837,7306687848619,7306687848619,,1741481463307,,0,16013824689149,169888237132,0.0,1873811750026,0.0,1858988669927.0,770500000000,770500000000,0,1544592214718,0,0.0,351096796747,0.0,0.0,0,
CTD,2017,3,11923156865421,2180920005813,3188497000000,4628295666347,1664953955899,260490237362,1516014684796,0.0,742102278546,50676126037.0,356413308301.0,,361625547286,13439171550217,6594610863019,6583698554182,10912308837,6844560687198,6844560687198,,1279354301886,,0,13439171550217,214494220736,0.0,1664953955899,0.0,1858988669927.0,770500000000,770500000000,0,1447537241704,0,0.0,359221134918,0.0,0.0,0,
CTD,2017,2,11457175634681,1786772482540,3885900000000,3994428686849,1522789152921,267285312371,1408302408350,0.0,662388085774,51224098676.0,299418301924.0,,380036566986,12865478043031,6479573559371,6468661250534,10912308837,6385904483660,6385904483660,,818849598348,,0,12865478043031,321825342574,0.0,1522789152921,0.0,1839746169927.0,770500000000,770500000000,0,1524867851754,0,0.0,376697517287,0.0,0.0,0,
CTD,2017,1,10142992593124,1369109028297,3790000000000,3436762523795,1269907465005,277213576027,1370319262113,0.0,595387741610,51772071316.0,298487988417.0,,364217307920,11513311855237,4979035480193,4968227858569,10807621624,6534276375044,6534276375044,,1736015699537,,0,11513311855237,320297152869,0.0,1269907465005,0.0,1070951960122.0,770500000000,770500000000,0,1443197465208,0,0.0,358515529054,0.0,0.0,0,
CTD,2016,4,9943075809068,1996627577169,2675000000000,3483690579494,1240877076159,546880576246,1797795382039,0.0,585367558531,78054175594.0,714783616306.0,,400981890952,11740871191107,5507389613957,5495345478733,12044135224,6233481577150,6233481577150,,1435220901643,,0,11740871191107,175416870761,0.0,1240877076159,0.0,1070951960122.0,770500000000,770500000000,0,795653018908,0,0.0,396454792745,0.0,253976000.0,253976000,
CTD,2016,3,8115142621106,2139299389059,1742000000000,2753734955681,992171421116,487936855250,1041521774832,0.0,464834986333,81896401779.0,175801561956.0,,308296342672,9156664395938,5128031842006,5115987706782,12044135224,4028632553932,4028632553932,,974663583810,,0,9156664395938,392273117945,0.0,992171421116,0.0,1070951960122.0,491970700000,491970700000,0,1747002393341,0,0.0,305597228090,0.0,253976000.0,253976000,
CTD,2016,2,7190421654681,1360997078332,1386000000000,2654119762381,1286267230713,503037583255,1038200745381,0.0,442473515533,86693139257.0,171558532110.0,,309127349701,8228622400062,4696935849407,4684274095090,12661754317,3531686550655,3531686550655,,608676820533,,0,8228622400062,318511064893,0.0,1286267230713,0.0,1070951960122.0,468575300000,468575300000,0,1505198828268,0,0.0,306075203433,0.0,253976000.0,253976000,
CTD,2016,1,6645212447681,1094320425745,1206100000000,2554426257013,1311723728156,478642036767,980604348821,0.0,454546738480,91016905453.0,127981267627.0,,292432533755,7625816796502,4142743336333,4129281937227,13461399106,3483073460169,3483073460169,,879590730047,,0,7625816796502,231496631080,0.0,1311723728156,0.0,751424960122.0,468575300000,468575300000,0,1427282420632,0,0.0,287370794859,0.0,248976000.0,248976000,
CTD,2015,4,6462738637341,1441621853393,948100000000,2609481174642,1042729279227,420806330079,1344451856182,0.0,439783731702,91813818041.0,492937092625.0,,272115700285,7807190493523,4564654711169,4551227415728,13427295441,3242535782354,3242535782354,,639053052232,,0,7807190493523,204354873603,0.0,1042729279227,0.0,751424960122.0,468575300000,468575300000,0,1107822409888,0,0.0,268575431829,0.0,0.0,0,
CTD,2015,3,5749136568939,1250109532221,1023100000000,2149441851046,998774062632,327711123040,927509056828,0.0,429072032773,102404681895.0,177828746790.0,,217819015430,6676645625767,3717408433118,3703961855067,13446578051,2959237192649,2959237192649,,664294059170,,217308633357,6676645625767,238320143525,0.0,1073774062632,0.0,751424960122.0,432530000000,432530000000,0,1036685616521,0,0.0,213622771219,0.0,0.0,0,
CTD,2015,2,4878680759818,882142026302,1098100000000,1926353930315,722205350563,249879452638,837828365418,0.0,359227268742,103201594483.0,163401979459.0,,172928479788,5716509125236,3013283687476,2999592611895,13691075581,2703225437760,2703225437760,,465841635507,,192538875590,5716509125236,202808302267,0.0,797205350563,8977957.0,755446386663.0,422000000000,422000000000,0,622455107095,0,0.0,169367737740,0.0,0.0,0,
CTD,2015,1,4185404442539,881895471239,903100000000,1783691104138,469821041129,146896826033,811442239133,0.0,301098668663,103998507072.0,280381188512.0,,125963874886,4996846681672,2216815364847,2200437783172,16377581675,2596238269920,2596238269920,,629144701046,,0,4996846681672,168836614849,0.0,544821041129,0.0,677695028874.0,422000000000,422000000000,0,332770079463,0,0.0,122971870146,170000000000.0,0.0,0,
CTD,2014,4,3635696412928,469023469430,629080000000,2129477879588,269593810165,138521253745,1227365452521,0.0,254678353136,104795419660.0,781240497580.0,,86651182145,4863061865449,2153669745752,2139242012076,14427733676,2527241186661,2527241186661,,560147617787,,0,4863061865449,102790951780,0.0,344593810165,19800812383.0,592749932204.0,422000000000,422000000000,0,77521200566,0,0.0,83598706150,680000000000.0,0.0,0,
CTD,2014,3,4328089581650,312233818361,1308897500000,1962620273583,585550232820,158787756886,486351097145,0.0,246730927508,82084815018.0,104157108013.0,,53378246606,4814440678795,2201953898226,2186625801668,15328096558,2434367786411,2434367786411,,467274217537,,0,4814440678795,25891760020,0.0,660550232820,27105784288.0,592749932204.0,422000000000,422000000000,0,282489883727,0,0.0,49465778862,0.0,0.0,0,
CTD,2014,2,4074820962235,525516288735,1195300000000,1602056032825,612544186072,139404454603,496601970686,0.0,248525168726,82881727606.0,107459437847.0,,57735636507,4571422932921,2059739936559,2036500748238,23239188321,2345201326691,2345201326691,,378107757817,,0,4571422932921,57634929371,0.0,690458186072,30491529747.0,592749932204.0,422000000000,422000000000,0,248038856448,0,0.0,53603115052,0.0,0.0,0,
CTD,2014,1,3753495630398,412098755766,1215800000000,1637875101891,383606687579,104115085162,509745525101,0.0,254281789013,83678640195.0,106083160278.0,,65701935615,4263241155499,1784084241978,1719760100347,64324141631,2319010491812,2319010491812,,467628882039,,0,4263241155499,49766847142,0.0,461520687579,35977416161.0,489894857448.0,422000000000,422000000000,0,0,770717095826,0.0,60920039193,0.0,0.0,0,
CTD,2013,4,4024447349926,628518444081,1045500000000,2036691105838,251050390197,62687409810,556408985876,0.0,250365294654,92307223295.0,104524316291.0,,109212151636,4580856335802,2109494152729,2028623527802,80870624927,2303922718951,2303922718951,,467409038790,,0,4580856335802,42555351462,0.0,326050390197,26146461833.0,477949555981.0,422000000000,422000000000,65199931186,0,1016888356980,0.0,103812944392,0.0,0.0,0,
CTD,2013,3,3674675716099,384933369898,991267205000,1802516779101,410553310761,85405051339,544512023341,0.0,238931843053,93707632159.0,110774939645.0,,101097608484,4219187739440,1824066411301,1736240705792,87825705509,2233230557512,2233230557512,,396716877351,,0,4219187739440,46454978510,0.0,504582266990,29557299419.0,477949555981.0,422000000000,422000000000,0,200191854984,0,0.0,96415061738,28202000000.0,0.0,0,
CTD,2013,2,3725232258207,539382043524,926211320000,1798016835891,409600663246,52021395546,561860696493,0.0,247552281538,94567335205.0,112965847472.0,,106775232278,4287092954700,1964814641793,1876477472837,88337168956,2168435277504,2168435277504,,331921597343,,0,4287092954700,56829573292,0.0,484600663246,27512554542.0,477949555981.0,422000000000,422000000000,0,344996862388,0,0.0,101369102569,29702000000.0,0.0,0,
CTD,2013,1,3099323589047,630528877843,566001555000,1625501198390,264474186924,12817770890,507335350205,0.0,219024270759,95427038251.0,111812313409.0,,81071727786,3606658939252,1525965503436,1511745240306,14220263130,2080693435816,2080693435816,,353743028941,,0,3606658939252,32765572508,0.0,303149186924,12817770890.0,381467132588.0,422000000000,422000000000,0,262492525487,0,0.0,77872542674,30202000000.0,0.0,0,
CRE,2024,3,4961503054381,97964938869,174686369527,4295493362352,384345018582,9013365051,2309042287490,0.0,184713744362,181056163898.0,,,49326145078,7270545341871,1620000266120,1618707800806,1292465314,5650545075751,5650545075751,54125000000.0,617918087645,,48269126186,7270545341871,102534046309,499051752634.0,384345018582,,143649701920.0,4636785340000,4636785340000,763111112,14985453993,804309236091,0.0,49326145078,,1913790349036.0,1890240349036,
CRE,2024,2,4932997636620,101683433941,143482084595,4268740005639,411248845914,7843266531,2183489390482,0.0,193299497945,182449555565.0,,,40022404258,7116487027102,1480499652952,1406984640253,73515012699,5635987374150,5635987374150,54125000000.0,609699193306,,41930318924,7116487027102,80461311906,505582490994.0,411248845914,,143649701920.0,4636785340000,4636785340000,0,17578650948,787519149750,761482935.0,39260921323,,1786447744036.0,1762897744036,
CRE,2024,1,4829808964535,119400700538,110982084595,4122775419621,467564218531,9086541250,2227592797816,0.0,204051055040,124242212465.0,,,41454675517,7057401762351,1430586998617,1425848633425,4738365192,5626814763734,5626814763734,54125000000.0,595236121841,,47220779973,7057401762351,141998395114,499350998204.0,467564218531,,143649701920.0,4636785340000,4636785340000,436720000,19082502505,740802690383,0.0,41454675517,,1876574666116.0,1853024666116,
CRE,2023,4,4956546437148,144492064507,134142084595,4101921273919,556050467233,19940546894,2151925241408,0.0,209673802030,125368274813.0,,,46584874893,7108471678556,1488993214153,1483106848961,5886365192,5619478464403,5619478464403,54125000000.0,588885053009,,46235549474,7108471678556,110076341193,518453072948.0,556050467233,,143649701920.0,4636785340000,4636785340000,1354720000,20164791935,785813051821,0.0,46584874893,,1787253349036.0,1763703349036,
CRE,2023,3,5014987343031,93375287417,153738398851,4147061929717,583768332093,37043394953,2206241125478,0.0,208755926408,126494337161.0,,,42636256997,7221228468509,1611354155041,1597929386159,13424768882,5609874313468,5609874313468,54125000000.0,589306207277,,36210244271,7221228468509,165022983612,467703072948.0,583768332093,,143649701920.0,4636785340000,4636785340000,1584220000,23538351906,816305659533,0.0,42636256997,,1835680075318.0,1812130075318,
CRE,2023,2,5007212508397,62228526979,183834398851,4164460478261,565815175130,30873929176,2252059155093,0.0,212271494791,127620399509.0,,,51689655881,7259271663490,1649072151335,1644092598825,4979552510,5610199512155,5610199512155,54125000000.0,594357961326,,31483688909,7259271663490,156857420441,587612434828.0,565815175130,,143649701920.0,4636785340000,4636785340000,895720000,25948567983,902542422459,0.0,51689655881,,1867803075318.0,1844253075318,
CRE,2023,1,5113490036066,107862886971,141738398851,4287471056587,539827690631,36590003026,2300093949172,0.0,228049035371,128746461857.0,,,39182055119,7413583985238,1791006927939,1786967746727,4039181212,5622577057299,5622577057299,54125000000.0,623676469853,,33631450501,7413583985238,174030782615,575703700000.0,539827690631,,124560976945.0,4636785340000,4636785340000,2043220000,28859988134,1022493345920,0.0,39182055119,,1911441867231.0,1887891867231,
CRE,2022,4,5265130261859,105864591201,283834355216,4417096609419,426804765887,31529940136,2401803807698,0.0,213941638605,129872524205.0,,,40692331681,7666934069557,2047269809390,1591612496438,455657312952,5619664260167,5619664260167,54125000000.0,624517158697,,30472980966,7666934069557,172493998410,618203700000.0,426804765887,,123965960504.0,4636785340000,4636785340000,452272720000,124434184669,553076901962,0.0,40524786260,,1992375498613.0,1992375498613,
CRE,2022,3,4363131797159,167300219382,744894355216,3090357003012,338091471781,22488747768,2506588384312,351943000000.0,220828438882,130998586553.0,,,41408707206,6869720181471,3208527527071,2252651714119,955875812952,3661192654400,3661192654400,54125000000.0,1286449527992,,30858225904,6869720181471,213362775304,230260700000.0,338091471781,,123965960504.0,2015995570000,2015995570000,952502220000,75111475819,1038869219351,0.0,41408707206,,1752974636961.0,2104917636961,
CRE,2022,2,4619815019459,124567957617,787651440140,3261428981006,438074221513,8092419183,2397221566349,351943000000.0,232731344685,132124648901.0,,,52184799719,7017036585808,3387968647827,2432081334875,955887312952,3629067937981,3629067937981,54125000000.0,1257306679247,,27876358230,7017036585808,202235588700,230260700000.0,438074221513,,123965960504.0,2015995570000,2015995570000,952731720000,61559558949,1187507507898,0.0,51139930924,,1620902758334.0,1972845758334,
CRE,2022,1,4357555864483,73571365307,778402004609,3052437169950,425640203821,27505120796,2640079080973,583620341688.0,221561210025,133250711249.0,,,46690895524,6997634945456,3418050625733,2463705589581,954345036152,3579584319723,3579584319723,54125000000.0,1236206060677,,23484892133,6997634945456,208606502806,253760700000.0,425640203821,,99974426913.0,2015995570000,2015995570000,950000000000,462851402892,1021526237011,0.0,46690895524,,1647770853333.0,2231391195021,
CRE,2021,4,4117661253913,125002551997,1460567883188,2012888785917,501938845138,17263187673,2171612775799,281200000000.0,234737153533,134376773597.0,,,41615065742,6289274029712,2850782645756,1896652609604,954130036152,3438491383956,3438491383956,54125000000.0,1089916301174,,30515243569,6289274029712,265533898029,103760700000.0,501938845138,,98140899213.0,2015995570000,2015995570000,950000000000,136935505916,765747374775,0.0,41615065742,,1472959253333.0,1754159253333,
CRE,2021,3,3505608562435,106365186241,317235367146,2015256957282,1053210846255,13540205511,1994467947984,430000000000.0,218870653078,0.0,,,34856541812,5500076510419,3143419893870,2189828374090,953591519780,2356656616549,2356656616549,54125000000.0,1056817119974,,37575597362,5500076510419,11227401447,107760700000.0,1053210846255,,98140899213.0,959999080000,959999080000,950000000000,39565760542,1273419473128,0.0,34856541812,,1304016223500.0,1734016223500,
CRE,2021,2,3487107670578,108441722963,250000000000,1808320636223,1291156246172,29189065220,1676538740969,500000000000.0,228668691886,0.0,,,33200434989,5163646411547,2884098843484,1932783323704,951315519780,2279547568063,2279547568063,54125000000.0,982503857817,,34779811033,5163646411547,12017854165,57760700000.0,1291156246172,,98140899213.0,959999080000,959999080000,950000000000,36197260425,1186917456582,0.0,33200434989,,907912828500.0,1407912828500,
CRE,2021,1,3828731509153,287132814819,71475007308,2845787967578,607547968491,16787750957,1165252921216,0.0,220444035535,0.0,,,30986350284,4993984430369,2824427149127,1872592947440,951834201687,2169557281242,2169557281242,54125000000.0,903056580736,,32076753757,4993984430369,760937210435,757270614615.0,607547968491,,70300946749.0,959999080000,959999080000,950000000000,78287550071,743592930163,0.0,30986350284,,907098005803.0,907098005803,
CRE,2020,4,2158335433210,255885653278,154999989852,1669962357349,59697892267,17789540464,1734146585932,0.0,225715020316,0.0,,,24389589188,3892482019142,1847861583931,1395974187384,451887396547,2044620435211,2044620435211,54125000000.0,940602320644,,29593247818,3892482019142,201265779318,67956985782.0,59697892267,,70300946749.0,800000000000,800000000000,450000000000,90315565280,370880740439,0.0,24389589188,,1477129372477.0,1477129372477,
CRE,2020,3,1691587991463,164503213772,0,1439975107521,82385992610,4723677560,1276671520143,0.0,197807246676,0.0,,,19936194216,2968259511606,896858901649,893294008364,3564893285,2071400609957,2071400609957,9243750000.0,930519524231,,76453922525,2968259511606,25597662218,190000000000.0,82385992610,,105184493201.0,800000000000,800000000000,0,20089907709,141603997048,0.0,19936194216,,1016203549657.0,1016203549657,
CRE,2020,2,1544053294312,176910168388,0,1324221946967,41082528874,1838650083,1148436562378,0.0,205701305278,0.0,,,22623343922,2692489856690,682725307377,680567291835,2158015542,2009764549313,2009764549313,9243750000.0,876364826650,,68972559461,2692489856690,20631983751,314500000000.0,41082528874,,105184493202.0,800000000000,800000000000,0,24811556746,8891093111,0.0,22623343922,,884609284837.0,884609284837,
CRE,2020,1,1460635908830,129345475400,0,1161662536818,155579559184,14048337428,1203434742209,0.0,213061387065,0.0,,,22331019620,2664070651039,743436990462,740873124367,2563866095,1920633660577,1920633660577,9243750000.0,831549511385,,63281083758,2664070651039,11554640613,169500000000.0,155579559184,,66560395434.0,800000000000,800000000000,0,21559375510,49745126674,0.0,22331019620,,932539707183.0,932539707183,
CRE,2019,4,1748289553525,167519759989,0,1412835826522,166658477855,1275489159,932191924094,0.0,176737589999,0.0,,,47394625486,2680481477619,774985777738,771708911643,3276866095,1905495699881,1905495699881,9243750000.0,808788549674,,70904084772,2680481477619,22028994890,154500000000.0,166658477855,,66560395435.0,800000000000,800000000000,0,20461416973,82727415533,0.0,47127196024,,665613030229.0,665613030229,
CRE,2019,3,1761476594022,343457465254,0,1183786565646,225532105345,8700457777,920270137600,0.0,169230461634,0.0,,,60342276117,2681746731622,893518983956,890242117861,3276866095,1788227747666,1788227747666,9243750000.0,692246509712,,70178172520,2681746731622,45070536110,0.0,225532105345,,66560395434.0,800000000000,800000000000,0,25268854327,130150000000,0.0,59936655941,,647443230560.0,647443230560,
CRE,2019,2,1957006281924,261373004466,0,1236297370620,457292320935,2043585903,695699504713,0.0,164020077291,0.0,,,51875226283,2652705786637,955622933750,950984278141,4638655609,1697082852887,1697082852887,0.0,618589508845,,61934028608,2652705786637,42641768051,9500000000.0,457292320935,,66560395434.0,800000000000,800000000000,0,18200312702,297044060000,0.0,50801430896,,436627773959.0,436627773959,
CRE,2019,1,1830006840008,99503041711,0,1079189903633,648699988270,2613906394,768553990385,0.0,149197876789,0.0,,,21671260645,2598560830393,1029436872501,927162670566,102274201935,1569123957892,1569123957892,0.0,559576860746,,24062014814,2598560830393,135405339712,0.0,648699988270,,35486162332.0,800000000000,800000000000,100000000000,21063700045,247000000000,0.0,21671260645,,571189965777.0,571189965777,
CRE,2018,4,1676761694261,322785384428,0,894504065732,458284015077,1188229024,649937833973,0.0,141156529934,0.0,,,7008301962,2326699528234,837480305552,835320566427,2159739125,1489219222682,1489219222682,0.0,555685681256,,23373326056,2326699528234,11920898155,0.0,458284015077,,35160215370.0,500000000000,500000000000,0,17482414455,170000000000,0.0,7008301962,,482052153009.0,482052153009,
CRE,2018,3,1356195414839,127657631369,0,911922381559,300024601740,16590800171,585270152907,0.0,31712576502,0.0,,,8076721850,1941465567746,557738561801,556652162397,1086399404,1383727005945,1383727005945,0.0,453163470133,,20403320442,1941465567746,128091607489,0.0,300024601740,,35160215370.0,500000000000,500000000000,0,31845087265,0,0.0,7821302410,,455343567074.0,455343567074,
CRE,2018,2,1156796432813,69745420405,0,976485889249,101289455774,9275667385,498282585968,0.0,31933439979,0.0,,,5493480406,1655079018781,339890585782,339830585782,60000000,1315188432999,1315188432999,0.0,383245728099,,21782489530,1655079018781,177406985773,0.0,101289455774,,35160215370.0,500000000000,500000000000,0,10625804677,0,0.0,5493480406,,430693502166.0,430693502166,
CRE,2017,4,715061647748,61267919898,0,648618996292,4024549227,1150182331,339135983652,0.0,18335263448,0.0,,,5733623826,1054197631400,475857907227,473857907227,2000000000,578339724173,578339724173,0.0,296505582950,,18934946333,1054197631400,7251312310,0.0,4024549227,,12899194890.0,250000000000,250000000000,0,53571555039,100000000000,0.0,5733623826,,315067096378.0,315067096378,
